ReservationID,UserID,FacilityID,StartTime,EndTime,Purpose,Status,LastModifiedBy,CancellationReason
R1699,U239,F021,01/26/2025 10:30,01/26/2025 12:30,Basketball Practice,Confirmed,U088,
R1700,U049,F020,03/23/2025 19:30,03/23/2025 23:30,Dance Rehearsal,Confirmed,U167,
R1701,U136,F012,01/26/2025 13:30,01/26/2025 17:30,Student Organization Meeting,Completed,U167,
R1702,U185,F029,04/27/2025 16:30,04/27/2025 19:30,Conference,Completed,U240,
R1703,U095,F026,01/11/2025 08:30,01/11/2025 10:30,Guest Lecture,Completed,U119,
R1704,U213,F005,11/17/2025 07:00,11/17/2025 11:00,Career Fair,Confirmed,U114,
R1705,U155,F021,03/08/2025 15:00,03/08/2025 16:00,Dance Rehearsal,Cancelled,U299,Scheduling Conflict
R1706,U236,F011,02/05/2025 10:30,02/05/2025 14:30,Guest Lecture,Confirmed,U093,
R1707,U223,F016,12/20/2025 11:30,12/20/2025 15:30,Training Session,Completed,U088,
R1708,U161,F027,04/13/2025 13:30,04/13/2025 16:30,Student Organization Meeting,Completed,U272,
R1709,U089,F033,02/02/2025 08:30,02/02/2025 09:30,Student Organization Meeting,Confirmed,U062,
R1710,U001,F018,12/29/2025 20:30,12/29/2025 22:30,Study Group,Confirmed,U272,
R1711,U142,F024,05/04/2025 14:00,05/04/2025 17:00,Study Group,Cancelled,U011,Scheduling Conflict
R1712,U263,F009,12/30/2025 06:30,12/30/2025 07:30,Workshop,Cancelled,U260,Scheduling Conflict
R1713,U057,F022,08/04/2025 07:30,08/04/2025 09:30,Conference,Cancelled,U162,Scheduling Conflict
R1714,U224,F015,02/05/2025 11:00,02/05/2025 13:00,Tournament,Confirmed,U199,
R1715,U236,F025,10/05/2025 12:00,10/05/2025 13:00,Career Fair,Confirmed,U049,
R1716,U092,F017,02/09/2025 19:30,02/09/2025 21:30,Study Group,Completed,U071,
R1717,U259,F023,01/28/2025 08:00,01/28/2025 10:00,Tournament,Cancelled,U228,Scheduling Conflict
R1718,U074,F031,05/20/2025 20:30,05/20/2025 22:30,Conference,Confirmed,U195,
R1719,U044,F020,05/10/2025 19:00,05/10/2025 20:00,Dance Rehearsal,Completed,U076,
R1720,U296,F006,08/07/2025 13:30,08/07/2025 15:30,Training Session,Confirmed,U172,
R1721,U216,F030,05/28/2025 13:00,05/28/2025 14:00,Fitness Class,Confirmed,U237,
R1722,U086,F025,06/04/2025 09:30,06/04/2025 13:30,Dance Rehearsal,Confirmed,U278,
R1723,U196,F021,07/01/2025 06:30,07/01/2025 08:30,Workshop,Completed,U279,
R1724,U199,F012,01/20/2025 09:30,01/20/2025 13:30,Student Organization Meeting,Confirmed,U099,
R1725,U208,F031,11/30/2025 10:00,11/30/2025 12:00,Workshop,Confirmed,U154,
R1726,U217,F029,12/08/2025 10:30,12/08/2025 12:30,Dance Rehearsal,Confirmed,U261,
R1727,U099,F028,02/08/2025 12:00,02/08/2025 13:00,Tournament,Completed,U236,
R1728,U107,F028,09/19/2025 06:00,09/19/2025 09:00,Training Session,Completed,U073,
R1729,U250,F006,03/29/2025 16:30,03/29/2025 18:30,Basketball Practice,Confirmed,U013,
R1730,U226,F026,09/15/2025 20:30,09/15/2025 21:30,Tournament,Confirmed,U269,
R1731,U215,F034,10/26/2025 19:00,10/26/2025 23:00,Workshop,Cancelled,U070,Scheduling Conflict
R1732,U120,F026,11/15/2025 06:00,11/15/2025 07:00,Conference,Confirmed,U176,
R1733,U198,F003,03/20/2025 19:30,03/20/2025 21:30,Tournament,Confirmed,U071,
R1734,U071,F034,07/29/2025 10:30,07/29/2025 14:30,Workshop,Confirmed,U156,
R1735,U003,F017,07/14/2025 19:30,07/14/2025 22:30,Conference,Completed,U004,
R1736,U071,F034,03/21/2025 06:30,03/21/2025 10:30,Workshop,Confirmed,U122,
R1737,U021,F014,09/24/2025 09:00,09/24/2025 13:00,Guest Lecture,Cancelled,U275,Scheduling Conflict
R1738,U042,F007,10/27/2025 07:30,10/27/2025 11:30,Training Session,Confirmed,U146,
R1739,U279,F027,05/29/2025 13:30,05/29/2025 14:30,Volleyball Practice,Cancelled,U022,Scheduling Conflict
R1740,U099,F009,11/09/2025 07:00,11/09/2025 09:00,Career Fair,Completed,U205,
R1741,U287,F017,08/08/2025 17:30,08/08/2025 18:30,Training Session,Confirmed,U195,
R1742,U129,F020,06/05/2025 17:30,06/05/2025 18:30,Swimming Training,Completed,U250,
R1743,U115,F031,05/26/2025 07:30,05/26/2025 11:30,Team Meeting,Confirmed,U231,
R1744,U100,F008,06/06/2025 11:00,06/06/2025 12:00,Team Meeting,Completed,U055,
R1745,U208,F015,06/13/2025 10:00,06/13/2025 11:00,Basketball Practice,Confirmed,U284,
R1746,U015,F022,02/05/2025 10:30,02/05/2025 11:30,Student Organization Meeting,Completed,U107,
R1747,U073,F030,03/28/2025 17:30,03/28/2025 20:30,Yoga Session,Confirmed,U102,
R1748,U141,F019,10/12/2025 17:00,10/12/2025 20:00,Dance Rehearsal,Cancelled,U025,Scheduling Conflict
R1749,U077,F027,04/13/2025 17:00,04/13/2025 19:00,Conference,Completed,U289,
R1750,U098,F020,07/23/2025 11:00,07/23/2025 13:00,Study Group,Confirmed,U095,
R1751,U155,F021,01/23/2025 09:30,01/23/2025 11:30,Guest Lecture,Confirmed,U036,
R1752,U236,F014,09/08/2025 19:30,09/08/2025 23:30,Guest Lecture,Confirmed,U111,
R1753,U244,F030,03/05/2025 06:30,03/05/2025 08:30,Basketball Practice,Confirmed,U001,
R1754,U104,F020,11/02/2025 17:00,11/02/2025 19:00,Workshop,Completed,U271,
R1755,U191,F028,06/19/2025 16:30,06/19/2025 18:30,Student Organization Meeting,Confirmed,U060,
R1756,U050,F013,06/26/2025 20:00,06/26/2025 22:00,Fitness Class,Confirmed,U203,
R1757,U057,F001,02/10/2025 15:00,02/10/2025 18:00,Training Session,Completed,U077,
R1758,U219,F030,11/06/2025 07:00,11/06/2025 09:00,Workshop,Confirmed,U057,
R1759,U145,F003,07/26/2025 10:30,07/26/2025 12:30,Guest Lecture,Confirmed,U062,
R1760,U298,F002,08/03/2025 11:00,08/03/2025 13:00,Yoga Session,Completed,U230,
R1761,U234,F019,10/26/2025 20:30,10/26/2025 21:30,Training Session,Confirmed,U253,
R1762,U282,F020,04/16/2025 08:00,04/16/2025 10:00,Dance Rehearsal,Completed,U061,
R1763,U259,F033,03/14/2025 11:30,03/14/2025 13:30,Conference,Completed,U291,
R1764,U081,F033,11/10/2025 14:30,11/10/2025 17:30,Yoga Session,Completed,U243,
R1765,U154,F005,05/04/2025 14:30,05/04/2025 16:30,Swimming Training,Completed,U235,
R1766,U051,F031,05/27/2025 12:00,05/27/2025 16:00,Tournament,Confirmed,U294,
R1767,U092,F012,10/24/2025 14:00,10/24/2025 15:00,Fitness Class,Completed,U097,
R1768,U082,F030,09/09/2025 14:00,09/09/2025 18:00,Volleyball Practice,Confirmed,U242,
R1769,U049,F002,05/29/2025 08:00,05/29/2025 12:00,Yoga Session,Confirmed,U046,
R1770,U046,F012,04/02/2025 18:00,04/02/2025 19:00,Dance Rehearsal,Completed,U197,
R1771,U191,F018,12/06/2025 07:30,12/06/2025 08:30,Training Session,Cancelled,U098,Scheduling Conflict
R1772,U115,F004,11/15/2025 17:30,11/15/2025 20:30,Conference,Confirmed,U160,
R1773,U025,F025,04/19/2025 17:00,04/19/2025 19:00,Student Organization Meeting,Confirmed,U285,
R1774,U091,F002,01/20/2025 08:00,01/20/2025 11:00,Conference,Confirmed,U147,
R1775,U111,F020,02/24/2025 12:30,02/24/2025 14:30,Training Session,Cancelled,U081,Scheduling Conflict
R1776,U008,F029,05/01/2025 14:00,05/01/2025 18:00,Training Session,Completed,U094,
R1777,U283,F004,11/15/2025 06:30,11/15/2025 08:30,Student Organization Meeting,Completed,U157,
R1778,U118,F001,08/07/2025 18:00,08/07/2025 21:00,Study Group,Completed,U229,
R1779,U111,F008,06/20/2025 07:30,06/20/2025 09:30,Basketball Practice,Completed,U080,
R1780,U272,F009,02/28/2025 18:30,02/28/2025 19:30,Team Meeting,Completed,U084,
R1781,U158,F022,03/24/2025 17:30,03/24/2025 21:30,Career Fair,Confirmed,U214,
R1782,U051,F017,02/26/2025 17:00,02/26/2025 21:00,Career Fair,Completed,U022,
R1783,U166,F035,11/03/2025 18:30,11/03/2025 21:30,Dance Rehearsal,Confirmed,U218,
R1784,U105,F019,05/03/2025 14:30,05/03/2025 18:30,Dance Rehearsal,Completed,U227,
R1785,U089,F011,06/09/2025 16:00,06/09/2025 17:00,Student Organization Meeting,Completed,U226,
R1786,U187,F006,09/28/2025 17:30,09/28/2025 21:30,Dance Rehearsal,Confirmed,U250,
R1787,U263,F009,05/30/2025 09:30,05/30/2025 13:30,Yoga Session,Confirmed,U021,
R1788,U217,F004,06/30/2025 12:30,06/30/2025 15:30,Guest Lecture,Confirmed,U080,
R1789,U029,F025,12/07/2025 14:00,12/07/2025 16:00,Guest Lecture,Confirmed,U251,
R1790,U136,F020,08/27/2025 11:30,08/27/2025 13:30,Training Session,Completed,U276,
R1791,U297,F029,03/26/2025 11:30,03/26/2025 15:30,Tournament,Confirmed,U277,
R1792,U102,F015,11/27/2025 08:00,11/27/2025 12:00,Volleyball Practice,Completed,U071,
R1793,U049,F016,12/21/2025 06:30,12/21/2025 08:30,Career Fair,Confirmed,U044,
R1794,U235,F019,09/21/2025 12:30,09/21/2025 14:30,Study Group,Completed,U104,
R1795,U022,F011,03/02/2025 06:30,03/02/2025 09:30,Basketball Practice,Cancelled,U017,Scheduling Conflict
R1796,U111,F006,10/02/2025 19:30,10/02/2025 23:30,Workshop,Confirmed,U112,
R1797,U138,F020,12/14/2025 18:30,12/14/2025 19:30,Study Group,Confirmed,U137,
R1798,U008,F023,06/27/2025 20:00,06/28/2025 00:00,Dance Rehearsal,Confirmed,U117,
R1799,U229,F032,10/07/2025 14:00,10/07/2025 17:00,Team Meeting,Confirmed,U009,
R1800,U230,F013,07/12/2025 14:30,07/12/2025 17:30,Career Fair,Confirmed,U046,
R1801,U208,F025,03/19/2025 18:00,03/19/2025 20:00,Volleyball Practice,Confirmed,U222,
R1802,U125,F015,07/23/2025 11:30,07/23/2025 14:30,Basketball Practice,Confirmed,U024,
R1803,U096,F016,02/18/2025 15:00,02/18/2025 17:00,Training Session,Cancelled,U196,Scheduling Conflict
R1804,U116,F012,06/15/2025 14:00,06/15/2025 15:00,Student Organization Meeting,Confirmed,U220,
R1805,U219,F023,11/12/2025 07:00,11/12/2025 09:00,Basketball Practice,Confirmed,U107,
R1806,U006,F003,06/09/2025 19:30,06/09/2025 21:30,Career Fair,Confirmed,U017,
R1807,U285,F030,09/30/2025 13:30,09/30/2025 17:30,Workshop,Completed,U195,
R1808,U290,F007,11/29/2025 15:30,11/29/2025 16:30,Tournament,Completed,U150,
R1809,U083,F025,11/29/2025 18:30,11/29/2025 19:30,Team Meeting,Confirmed,U004,
R1810,U002,F031,07/07/2025 15:00,07/07/2025 17:00,Study Group,Cancelled,U012,Scheduling Conflict
R1811,U243,F030,12/01/2025 08:30,12/01/2025 10:30,Training Session,Cancelled,U180,Scheduling Conflict
R1812,U072,F016,04/28/2025 16:00,04/28/2025 17:00,Career Fair,Confirmed,U231,
R1813,U214,F029,01/13/2025 15:00,01/13/2025 16:00,Yoga Session,Completed,U008,
R1814,U022,F026,06/28/2025 17:00,06/28/2025 19:00,Yoga Session,Completed,U217,
R1815,U103,F011,06/11/2025 18:30,06/11/2025 21:30,Study Group,Confirmed,U276,
R1816,U034,F002,09/02/2025 07:30,09/02/2025 08:30,Swimming Training,Confirmed,U260,
R1817,U034,F018,01/12/2025 10:30,01/12/2025 12:30,Guest Lecture,Confirmed,U229,
R1818,U213,F019,11/24/2025 06:30,11/24/2025 08:30,Study Group,Confirmed,U009,
R1819,U053,F032,12/04/2025 06:00,12/04/2025 08:00,Guest Lecture,Completed,U260,
R1820,U034,F028,03/27/2025 14:30,03/27/2025 16:30,Volleyball Practice,Confirmed,U160,
R1821,U242,F001,01/04/2025 14:30,01/04/2025 17:30,Swimming Training,Confirmed,U179,
R1822,U090,F007,12/12/2025 08:00,12/12/2025 09:00,Guest Lecture,Confirmed,U219,
R1823,U178,F027,11/09/2025 13:30,11/09/2025 17:30,Conference,Confirmed,U144,
R1824,U085,F008,06/29/2025 19:00,06/29/2025 22:00,Career Fair,Confirmed,U156,
R1825,U108,F011,08/19/2025 20:00,08/20/2025 00:00,Swimming Training,Completed,U172,
R1826,U029,F031,12/14/2025 14:00,12/14/2025 15:00,Volleyball Practice,Completed,U213,
R1827,U028,F012,08/27/2025 17:00,08/27/2025 18:00,Training Session,Completed,U253,
R1828,U100,F035,08/19/2025 19:00,08/19/2025 20:00,Dance Rehearsal,Confirmed,U147,
R1829,U211,F034,09/20/2025 13:30,09/20/2025 16:30,Volleyball Practice,Confirmed,U251,
R1830,U159,F002,12/26/2025 11:30,12/26/2025 14:30,Career Fair,Confirmed,U026,
R1831,U115,F008,02/11/2025 07:00,02/11/2025 09:00,Career Fair,Confirmed,U014,
R1832,U090,F001,08/16/2025 10:00,08/16/2025 14:00,Student Organization Meeting,Completed,U234,
R1833,U118,F026,06/27/2025 20:00,06/27/2025 22:00,Team Meeting,Completed,U225,
R1834,U210,F014,12/28/2025 09:30,12/28/2025 12:30,Yoga Session,Confirmed,U280,
R1835,U213,F001,07/02/2025 17:00,07/02/2025 19:00,Dance Rehearsal,Completed,U114,
R1836,U012,F029,07/22/2025 06:00,07/22/2025 10:00,Guest Lecture,Confirmed,U178,
R1837,U082,F022,01/16/2025 19:00,01/16/2025 21:00,Training Session,Confirmed,U294,
R1838,U226,F016,09/16/2025 08:30,09/16/2025 11:30,Guest Lecture,Confirmed,U191,
R1839,U054,F018,05/24/2025 17:30,05/24/2025 21:30,Swimming Training,Completed,U268,
R1840,U221,F005,09/14/2025 19:00,09/14/2025 20:00,Fitness Class,Completed,U105,
R1841,U121,F007,01/09/2025 10:00,01/09/2025 11:00,Training Session,Completed,U074,
R1842,U131,F011,12/24/2025 07:30,12/24/2025 10:30,Conference,Confirmed,U283,
R1843,U015,F012,09/11/2025 16:30,09/11/2025 18:30,Tournament,Confirmed,U083,
R1844,U093,F011,04/08/2025 20:30,04/08/2025 23:30,Career Fair,Completed,U195,
R1845,U127,F009,04/04/2025 08:30,04/04/2025 12:30,Tournament,Confirmed,U128,
R1846,U245,F018,06/29/2025 16:00,06/29/2025 20:00,Dance Rehearsal,Completed,U162,
R1847,U226,F014,02/15/2025 11:30,02/15/2025 15:30,Career Fair,Confirmed,U161,
R1848,U180,F032,05/11/2025 11:30,05/11/2025 12:30,Tournament,Completed,U202,
R1849,U224,F010,06/25/2025 09:00,06/25/2025 11:00,Volleyball Practice,Completed,U220,
R1850,U005,F016,03/06/2025 15:30,03/06/2025 18:30,Training Session,Confirmed,U097,
R1851,U035,F032,03/12/2025 20:30,03/12/2025 22:30,Volleyball Practice,Confirmed,U108,
R1852,U138,F018,10/11/2025 06:00,10/11/2025 09:00,Basketball Practice,Confirmed,U250,
R1853,U088,F015,02/07/2025 08:30,02/07/2025 12:30,Yoga Session,Confirmed,U069,
R1854,U059,F006,08/16/2025 15:00,08/16/2025 17:00,Basketball Practice,Confirmed,U293,
R1855,U012,F031,05/05/2025 19:30,05/05/2025 21:30,Swimming Training,Completed,U248,
R1856,U278,F004,02/04/2025 19:30,02/04/2025 22:30,Study Group,Completed,U210,
R1857,U171,F025,12/04/2025 13:00,12/04/2025 17:00,Volleyball Practice,Confirmed,U007,
R1858,U065,F028,07/11/2025 13:00,07/11/2025 17:00,Volleyball Practice,Cancelled,U173,Scheduling Conflict
R1859,U238,F034,08/15/2025 06:00,08/15/2025 07:00,Student Organization Meeting,Completed,U251,
R1860,U074,F014,10/04/2025 10:30,10/04/2025 14:30,Student Organization Meeting,Confirmed,U246,
R1861,U282,F024,08/08/2025 20:30,08/08/2025 23:30,Basketball Practice,Completed,U223,
R1862,U239,F028,08/02/2025 11:30,08/02/2025 15:30,Student Organization Meeting,Confirmed,U095,
R1863,U256,F005,06/26/2025 15:00,06/26/2025 17:00,Career Fair,Completed,U203,
R1864,U263,F028,01/24/2025 06:30,01/24/2025 08:30,Career Fair,Confirmed,U163,
R1865,U150,F007,01/24/2025 08:00,01/24/2025 11:00,Basketball Practice,Confirmed,U048,
R1866,U136,F007,12/18/2025 10:30,12/18/2025 12:30,Team Meeting,Completed,U235,
R1867,U189,F009,06/05/2025 19:00,06/05/2025 20:00,Guest Lecture,Confirmed,U263,
R1868,U241,F019,09/21/2025 08:00,09/21/2025 10:00,Career Fair,Completed,U019,
R1869,U066,F034,03/20/2025 09:30,03/20/2025 12:30,Volleyball Practice,Confirmed,U084,
R1870,U043,F026,01/14/2025 09:30,01/14/2025 12:30,Training Session,Confirmed,U290,
R1871,U216,F011,12/29/2025 13:00,12/29/2025 14:00,Basketball Practice,Confirmed,U251,
R1872,U140,F019,07/10/2025 10:30,07/10/2025 11:30,Career Fair,Completed,U137,
R1873,U161,F016,06/02/2025 14:30,06/02/2025 15:30,Volleyball Practice,Confirmed,U014,
R1874,U244,F005,09/11/2025 19:00,09/11/2025 23:00,Swimming Training,Confirmed,U138,
R1875,U021,F006,01/05/2025 19:30,01/05/2025 21:30,Dance Rehearsal,Completed,U062,
R1876,U039,F001,09/08/2025 16:00,09/08/2025 20:00,Career Fair,Confirmed,U093,
R1877,U013,F017,06/02/2025 06:30,06/02/2025 09:30,Tournament,Confirmed,U296,
R1878,U177,F021,04/14/2025 16:30,04/14/2025 20:30,Fitness Class,Cancelled,U137,Scheduling Conflict
R1879,U131,F005,01/28/2025 07:30,01/28/2025 08:30,Volleyball Practice,Confirmed,U120,
R1880,U062,F009,11/16/2025 18:30,11/16/2025 21:30,Team Meeting,Confirmed,U184,
R1881,U082,F035,10/22/2025 13:00,10/22/2025 15:00,Fitness Class,Confirmed,U074,
R1882,U295,F018,01/25/2025 15:00,01/25/2025 19:00,Study Group,Cancelled,U288,Scheduling Conflict
R1883,U110,F025,08/25/2025 17:00,08/25/2025 19:00,Career Fair,Cancelled,U154,Scheduling Conflict
R1884,U254,F026,09/07/2025 10:30,09/07/2025 12:30,Tournament,Completed,U118,
R1885,U217,F019,01/19/2025 09:30,01/19/2025 10:30,Tournament,Confirmed,U251,
R1886,U093,F026,06/14/2025 09:30,06/14/2025 13:30,Basketball Practice,Confirmed,U178,
R1887,U130,F012,06/30/2025 11:00,06/30/2025 15:00,Team Meeting,Completed,U108,
R1888,U273,F014,04/02/2025 08:00,04/02/2025 09:00,Career Fair,Confirmed,U255,
R1889,U138,F015,01/29/2025 14:00,01/29/2025 16:00,Basketball Practice,Cancelled,U097,Scheduling Conflict
R1890,U171,F024,05/03/2025 17:00,05/03/2025 21:00,Basketball Practice,Completed,U289,
R1891,U152,F023,05/14/2025 06:30,05/14/2025 09:30,Yoga Session,Confirmed,U043,
R1892,U225,F019,12/07/2025 11:30,12/07/2025 12:30,Dance Rehearsal,Confirmed,U231,
R1893,U099,F015,10/28/2025 08:30,10/28/2025 10:30,Yoga Session,Confirmed,U159,
R1894,U085,F001,03/13/2025 19:00,03/13/2025 20:00,Conference,Confirmed,U020,
R1895,U174,F031,11/04/2025 17:30,11/04/2025 20:30,Conference,Cancelled,U032,Scheduling Conflict
R1896,U083,F016,05/31/2025 12:30,05/31/2025 16:30,Career Fair,Confirmed,U044,
R1897,U039,F003,06/30/2025 18:00,06/30/2025 19:00,Career Fair,Completed,U237,
R1898,U276,F021,01/20/2025 08:30,01/20/2025 10:30,Training Session,Completed,U169,
R1899,U181,F001,07/24/2025 10:00,07/24/2025 14:00,Workshop,Cancelled,U195,Scheduling Conflict
R1900,U130,F024,07/19/2025 14:30,07/19/2025 17:30,Guest Lecture,Cancelled,U239,Scheduling Conflict
R1901,U279,F019,06/09/2025 06:00,06/09/2025 09:00,Training Session,Confirmed,U068,
R1902,U206,F017,04/17/2025 17:00,04/17/2025 19:00,Fitness Class,Confirmed,U018,
R1903,U233,F009,06/25/2025 08:00,06/25/2025 09:00,Basketball Practice,Completed,U208,
R1904,U043,F003,06/05/2025 10:30,06/05/2025 12:30,Student Organization Meeting,Completed,U242,
R1905,U134,F033,01/29/2025 17:30,01/29/2025 18:30,Study Group,Confirmed,U039,
R1906,U243,F004,01/04/2025 09:30,01/04/2025 11:30,Swimming Training,Completed,U267,
R1907,U055,F022,06/29/2025 19:00,06/29/2025 22:00,Study Group,Confirmed,U117,
R1908,U172,F001,10/25/2025 10:00,10/25/2025 11:00,Basketball Practice,Confirmed,U004,
R1909,U010,F017,03/27/2025 15:00,03/27/2025 18:00,Tournament,Confirmed,U009,
R1910,U157,F031,02/22/2025 20:30,02/22/2025 22:30,Yoga Session,Confirmed,U064,
R1911,U244,F032,07/18/2025 14:30,07/18/2025 15:30,Career Fair,Confirmed,U062,
R1912,U083,F006,10/12/2025 10:30,10/12/2025 13:30,Fitness Class,Confirmed,U051,
R1913,U250,F017,06/16/2025 07:00,06/16/2025 11:00,Training Session,Confirmed,U199,
R1914,U263,F021,04/24/2025 09:00,04/24/2025 12:00,Swimming Training,Confirmed,U139,
R1915,U180,F031,02/08/2025 16:30,02/08/2025 20:30,Swimming Training,Completed,U055,
R1916,U244,F035,12/04/2025 15:00,12/04/2025 16:00,Workshop,Confirmed,U110,
R1917,U200,F032,08/16/2025 10:30,08/16/2025 11:30,Conference,Confirmed,U053,
R1918,U120,F006,08/27/2025 12:00,08/27/2025 16:00,Yoga Session,Confirmed,U132,
R1919,U214,F001,07/11/2025 08:00,07/11/2025 10:00,Workshop,Confirmed,U129,
R1920,U100,F029,04/21/2025 08:30,04/21/2025 12:30,Workshop,Confirmed,U028,
R1921,U055,F021,10/17/2025 20:00,10/17/2025 21:00,Swimming Training,Confirmed,U121,
R1922,U236,F016,04/06/2025 16:00,04/06/2025 17:00,Workshop,Confirmed,U075,
R1923,U155,F006,06/28/2025 14:00,06/28/2025 18:00,Study Group,Completed,U141,
R1924,U293,F017,11/07/2025 11:30,11/07/2025 13:30,Student Organization Meeting,Completed,U298,
R1925,U114,F009,08/23/2025 07:30,08/23/2025 11:30,Swimming Training,Completed,U019,
R1926,U157,F020,11/30/2025 12:30,11/30/2025 15:30,Study Group,Confirmed,U060,
R1927,U102,F017,03/12/2025 13:00,03/12/2025 15:00,Training Session,Confirmed,U155,
R1928,U115,F028,10/11/2025 17:30,10/11/2025 18:30,Team Meeting,Completed,U172,
R1929,U093,F003,08/07/2025 16:30,08/07/2025 20:30,Guest Lecture,Confirmed,U227,
R1930,U083,F035,09/14/2025 20:30,09/15/2025 00:30,Workshop,Completed,U150,
R1931,U257,F002,04/20/2025 07:30,04/20/2025 11:30,Study Group,Completed,U118,
R1932,U083,F008,01/29/2025 15:00,01/29/2025 17:00,Volleyball Practice,Completed,U032,
R1933,U239,F018,11/23/2025 12:00,11/23/2025 16:00,Team Meeting,Confirmed,U254,
R1934,U133,F020,10/23/2025 12:00,10/23/2025 13:00,Dance Rehearsal,Confirmed,U296,
R1935,U274,F021,10/27/2025 08:00,10/27/2025 12:00,Swimming Training,Confirmed,U268,
R1936,U086,F004,01/02/2025 11:00,01/02/2025 15:00,Workshop,Completed,U135,
R1937,U128,F013,06/21/2025 08:00,06/21/2025 10:00,Study Group,Completed,U017,
R1938,U287,F032,12/29/2025 14:30,12/29/2025 17:30,Basketball Practice,Completed,U263,
R1939,U065,F007,02/02/2025 12:00,02/02/2025 16:00,Career Fair,Confirmed,U122,
R1940,U113,F035,01/05/2025 15:30,01/05/2025 16:30,Training Session,Confirmed,U263,
R1941,U152,F035,09/06/2025 17:00,09/06/2025 20:00,Team Meeting,Confirmed,U166,
R1942,U206,F002,08/11/2025 20:30,08/11/2025 23:30,Career Fair,Completed,U203,
R1943,U213,F035,08/17/2025 11:00,08/17/2025 15:00,Guest Lecture,Completed,U229,
R1944,U223,F031,06/04/2025 06:00,06/04/2025 08:00,Swimming Training,Completed,U091,
R1945,U161,F027,05/24/2025 15:00,05/24/2025 18:00,Workshop,Completed,U238,
R1946,U092,F007,06/11/2025 09:00,06/11/2025 13:00,Tournament,Completed,U005,
R1947,U103,F022,06/11/2025 17:00,06/11/2025 21:00,Workshop,Confirmed,U083,
R1948,U019,F022,10/09/2025 07:30,10/09/2025 08:30,Swimming Training,Confirmed,U062,
R1949,U208,F008,03/20/2025 09:00,03/20/2025 11:00,Fitness Class,Cancelled,U285,Scheduling Conflict
R1950,U272,F031,12/19/2025 08:30,12/19/2025 11:30,Study Group,Confirmed,U086,
R1951,U296,F034,01/15/2025 11:00,01/15/2025 14:00,Career Fair,Confirmed,U189,
R1952,U284,F022,04/30/2025 19:00,04/30/2025 21:00,Career Fair,Cancelled,U177,Scheduling Conflict
R1953,U121,F035,01/27/2025 12:00,01/27/2025 13:00,Guest Lecture,Completed,U177,
R1954,U277,F008,02/28/2025 12:30,02/28/2025 15:30,Team Meeting,Confirmed,U159,
R1955,U074,F027,05/18/2025 18:30,05/18/2025 19:30,Dance Rehearsal,Completed,U262,
R1956,U095,F020,02/25/2025 11:30,02/25/2025 13:30,Volleyball Practice,Confirmed,U273,
R1957,U282,F013,02/18/2025 19:30,02/18/2025 23:30,Tournament,Confirmed,U240,
R1958,U233,F004,08/29/2025 19:30,08/29/2025 20:30,Basketball Practice,Confirmed,U153,
R1959,U288,F034,08/30/2025 18:00,08/30/2025 22:00,Swimming Training,Confirmed,U080,
R1960,U288,F034,10/20/2025 14:30,10/20/2025 18:30,Dance Rehearsal,Confirmed,U289,
R1961,U265,F030,08/26/2025 14:30,08/26/2025 16:30,Training Session,Confirmed,U188,
R1962,U069,F034,05/31/2025 07:30,05/31/2025 11:30,Fitness Class,Confirmed,U155,
R1963,U246,F029,05/07/2025 20:30,05/07/2025 23:30,Guest Lecture,Confirmed,U255,
R1964,U110,F018,10/13/2025 17:00,10/13/2025 19:00,Guest Lecture,Confirmed,U064,
R1965,U132,F010,04/16/2025 09:30,04/16/2025 10:30,Student Organization Meeting,Confirmed,U138,
R1966,U045,F004,01/06/2025 15:00,01/06/2025 19:00,Conference,Confirmed,U264,
R1967,U224,F010,01/31/2025 16:00,01/31/2025 20:00,Volleyball Practice,Confirmed,U205,
R1968,U032,F029,01/06/2025 14:00,01/06/2025 18:00,Guest Lecture,Confirmed,U155,
R1969,U239,F016,04/01/2025 19:00,04/01/2025 20:00,Career Fair,Confirmed,U024,
R1970,U227,F034,04/06/2025 06:00,04/06/2025 09:00,Fitness Class,Confirmed,U077,
R1971,U282,F031,11/04/2025 14:00,11/04/2025 16:00,Training Session,Confirmed,U194,
R1972,U225,F008,06/17/2025 10:00,06/17/2025 13:00,Study Group,Completed,U083,
R1973,U216,F025,09/19/2025 17:30,09/19/2025 21:30,Guest Lecture,Completed,U109,
R1974,U188,F022,08/08/2025 07:00,08/08/2025 10:00,Career Fair,Confirmed,U166,
R1975,U293,F017,06/04/2025 10:00,06/04/2025 13:00,Student Organization Meeting,Completed,U009,
R1976,U216,F033,05/04/2025 17:30,05/04/2025 18:30,Volleyball Practice,Confirmed,U079,
R1977,U003,F024,07/21/2025 09:00,07/21/2025 13:00,Student Organization Meeting,Completed,U297,
R1978,U276,F031,03/22/2025 07:00,03/22/2025 10:00,Career Fair,Confirmed,U038,
R1979,U121,F032,04/14/2025 16:30,04/14/2025 17:30,Basketball Practice,Confirmed,U225,
R1980,U145,F017,05/08/2025 10:00,05/08/2025 11:00,Swimming Training,Completed,U228,
R1981,U082,F007,08/12/2025 18:30,08/12/2025 19:30,Study Group,Completed,U111,
R1982,U256,F013,02/07/2025 10:30,02/07/2025 14:30,Workshop,Confirmed,U106,
